"PassengerId1","PassengerId2","Number_Of_Flights_Together"
"935","2939","4"
"3912","11329","4"
"8017","8584","4"
"6870","6874","4"
"1418","11211","4"
"5319","13940","4"
"3112","8017","4"
"4852","4933","4"
"2401","7433","4"
"945","2988","4"
"728","4010","4"
"2024","7898","4"
"1863","2495","4"
"3340","3399","4"
"3975","3979","4"
"10716","10785","4"
"4399","5414","4"
"5227","8445","4"
"7679","8424","4"
"7948","9742","4"
"7948","8270","4"
"5404","5421","4"
"4209","6220","4"
"3114","3182","4"
"1735","2124","4"
"8402","8470","4"
"9660","9665","4"
"2336","9645","4"
"7105","7111","4"
"2560","2563","4"
"2268","3535","4"
"1692","4945","4"
"11114","11145","4"
"850","884","4"
"2032","4726","4"
"8167","9280","4"
"11224","11274","4"
"1569","5787","4"
"8552","8588","4"
"7082","7662","4"
"2212","3589","4"
"1715","6560","4"
"9622","9640","4"
"7917","8258","4"
"7716","8965","4"
"8950","8963","4"
"5410","5494","4"
"3592","7742","4"
"704","764","4"
"167","2937","4"
"382","8262","4"
"1677","8961","4"
"5101","7661","4"
"312","1058","4"
"3604","3691","4"
"11614","11642","4"
"728","4584","4"
"3548","3598","4"
"5764","8557","4"
"9179","11847","4"
"1142","3315","4"
"10023","10037","4"
"3526","4279","4"
"3806","4213","4"
"135","141","4"
"6469","6848","4"
"709","759","4"
"204","692","4"
"2464","2484","4"
"354","381","4"
"4781","11808","4"
"2717","2734","4"
"10875","10889","4"
"7321","8091","4"
"4177","7747","4"
"10203","10716","4"
"7560","9645","4"
"10261","10837","4"
"6972","6993","4"
"2124","4178","4"
"130","2315","4"
"7727","7877","4"
"4009","5439","4"
"2504","9753","4"
"613","1142","4"
"3805","3858","4"
"8948","8963","4"
"10714","10799","4"
"1479","2793","4"
"1035","1038","4"
"263","272","4"
"2392","2957","4"
"1911","9544","4"
"4066","5499","4"
"1613","4983","4"
"9640","9679","4"
"5767","5979","4"
"3779","6122","4"
"768","797","4"
"3590","8269","4"
"6932","7192","4"
"2441","3509","4"
"233","7948","4"
"2724","2798","4"
"381","2030","4"
"3561","4407","4"
"11726","11773","4"
"5608","5698","4"
"2910","3675","4"
"2769","2912","4"
"752","1219","4"
"1484","8202","4"
"731","766","4"
"1042","4139","4"
"8218","13553","4"
"3621","3638","4"
"1619","5769","4"
"376","381","4"
"812","4148","4"
"477","6008","4"
"2859","11796","4"
"2068","4784","4"
"10710","10731","4"
"9616","11266","4"
"7608","7634","4"
"5121","12542","4"
"703","759","4"
"2202","2251","4"
"12533","12544","4"
"210","1762","4"
"13620","13669","4"
"3589","10128","4"
"5964","6824","4"
"2182","9503","4"
"208","269","4"
"5383","9634","4"
"1225","11812","4"
"2886","6823","4"
"2222","2498","4"
"8101","10168","4"
"8827","10394","4"
"4453","4591","4"
"6658","12328","4"
"3940","3963","4"
"11011","11027","4"
"478","3820","4"
"3448","4955","4"
"5711","5757","4"
"363","5919","4"
"407","4700","4"
"3093","6447","4"
"780","2949","4"
"4080","5431","4"
"210","2503","4"
"2504","10403","4"
"7338","12617","4"
"6294","8461","4"
"9800","12982","4"
"815","860","4"
"4983","6764","4"
"6707","6750","4"
"182","2345","4"
"2913","5770","4"
"2910","3678","4"
"258","649","4"
"843","899","4"
"4412","6039","4"
"1822","10764","4"
"6050","8072","4"
"352","2702","4"
"5482","8158","4"
"8368","10089","4"
"1973","1988","4"
"237","8424","4"
"9540","11587","4"
"1004","1628","4"
"5538","9540","4"
"3589","5538","4"
"3615","11871","4"
"6045","6067","4"
"12354","13668","4"
"733","747","4"
"6805","12163","4"
"1597","3938","4"
"1356","13297","4"
"5952","5976","4"
"438","5788","4"
"1677","3590","4"
"1330","2932","4"
"4019","4034","4"
"4827","8384","4"
"5404","5438","4"
"2401","3777","4"
"431","8470","4"
"382","3002","4"
"975","1432","4"
"6827","6866","4"
"11559","13636","4"
"1056","2000","4"
"6401","6447","4"
"8114","10975","4"
"8263","13203","4"
"5873","10431","4"
"12328","12340","4"
"1863","4453","4"
"6824","6855","4"
"13808","13896","4"
"1329","8289","4"
"2090","4202","4"
"435","2869","4"
"165","4492","4"
"2930","5995","4"
"6823","8778","4"
"5491","6075","4"
"1573","11649","4"
"11649","11784","4"
"1673","10089","4"
"772","3440","4"
"9058","9095","4"
"382","2354","4"
"6382","8948","4"
"5584","7866","4"
"3950","7602","4"
"1464","1482","4"
"3635","3639","4"
"170","5922","4"
"5584","8353","4"
"3120","6833","4"
"694","2187","4"
"1692","4988","4"
"6001","6049","4"
"5744","6866","4"
"1966","10203","4"
"3798","10163","4"
"11139","11160","4"
"6817","6889","4"
"1687","11037","4"
"1352","9294","4"
"574","5644","4"
"2640","6056","4"
"5518","9999","4"
"822","5109","4"
"223","234","4"
"3220","9064","4"
"8105","8149","4"
"362","5738","4"
"11128","11156","4"
"4904","7987","4"
"3608","7568","4"
"5544","10325","4"
"3245","11276","4"
"2160","8642","4"
"1378","7076","4"
"1646","5579","4"
"8030","10702","4"
"9586","9968","4"
"12532","12535","4"
"1692","4967","4"
"4632","9977","4"
"4013","4063","4"
"814","8127","4"
"42","6733","4"
"859","1563","4"
"6865","12358","4"
"10778","10779","4"
"701","731","4"
"6003","6084","4"
"308","313","4"
"950","5720","4"
"4364","5438","4"
"613","3292","4"
"274","299","4"
"308","1035","4"
"5611","9014","4"
"5259","7643","4"
"2723","4556","4"
"4337","8424","4"
"7600","8546","4"
"4497","8158","4"
"4933","5383","4"
"237","4217","4"
"2159","3507","4"
"1319","8563","4"
"6307","9539","4"
"10349","10357","4"
"6909","9395","4"
"334","1056","4"
"382","3618","4"
"456","10340","4"
"6950","7410","4"
"2773","5954","4"
"1504","3193","4"
"3402","3413","4"
"4827","6924","4"
"792","797","4"
"3535","3568","4"
"11073","11812","4"
"1133","3768","4"
"3933","3966","4"
"2298","3600","4"
"293","3104","4"
"8237","9017","4"
"4449","5359","4"
"92","10107","4"
"8411","10315","4"
"741","1064","4"
"10719","11874","4"
"724","3490","4"
"4503","8961","4"
"132","6085","4"
"3237","5137","4"
"8986","8995","4"
"4828","7347","4"
"7661","13249","4"
"701","740","4"
"760","3492","4"
"905","962","4"
"8149","9513","4"
"2886","5590","4"
"9391","9394","4"
"701","3453","4"
"11129","11148","4"
"9330","9384","4"
"305","334","4"
"2274","5275","4"
"863","5016","4"
"1715","2336","4"
"7779","7793","4"
"3432","6053","4"
"3851","3883","4"
"4611","4628","4"
"2759","6889","4"
"768","792","4"
"9389","11221","4"
"4056","4080","4"
"6769","10046","4"
"1378","4584","4"
"2992","4040","4"
"3576","4969","4"
"10818","10862","4"
"2124","2136","4"
"8411","10356","4"
"2100","3880","4"
"1831","6777","4"
"3794","4008","4"
"3509","3648","4"
"5952","5996","4"
"12119","13669","4"
"2425","2464","4"
"4010","8827","4"
"1371","5416","4"
"6258","7064","4"
"2701","6468","4"
"479","3837","4"
"10535","10536","4"
"625","3503","4"
"5459","9063","4"
"5869","9083","4"
"10701","10705","4"
"2024","4034","4"
"5116","8390","4"
"5043","8706","4"
"9610","9642","4"
"2728","4947","4"
"6706","7240","4"
"6053","6987","4"
"11127","11148","4"
"1342","7539","4"
"4862","6752","4"
"1883","5922","4"
"139","1954","4"
"1498","4630","4"
"237","11007","4"
"4235","11954","4"
"1849","9700","4"
"5711","9294","4"
"2146","6184","4"
"2186","2197","4"
"3146","3169","4"
"611","4927","4"
"10702","11898","4"
"6880","6896","4"
"7118","9252","4"
"2125","3773","4"
"11138","11139","4"
"1774","2101","4"
"9601","9620","4"
"2204","6882","4"
"5706","6829","4"
"5423","6703","4"
"3590","6441","4"
"375","9922","4"
"1266","6652","4"
"9441","11275","4"
"6915","11379","4"
"4034","8729","4"
"7191","9493","4"
"6730","6769","4"
"1739","10447","4"
"4022","4071","4"
"1769","9994","4"
"5766","5777","4"
"2781","2792","4"
"2951","3648","4"
"4656","4695","4"
"5942","7526","4"
"5478","5484","4"
"2273","3681","4"
"10423","10469","4"
"1678","7349","4"
"13644","13669","4"
"362","1023","4"
"3173","7616","4"
"249","5564","4"
"2450","2459","4"
"167","855","4"
"3544","4674","4"
"7421","7454","4"
"5494","6814","4"
"8945","9000","4"
"4823","8266","4"
"1735","7034","4"
"1906","1928","4"
"10419","10492","4"
"46","9800","4"
"730","768","4"
"3249","7568","4"
"8045","10658","4"
"750","786","4"
"1677","2886","4"
"8158","10377","4"
"726","9599","4"
"3576","6071","4"
"2734","6408","4"
"5319","10154","4"
"352","1106","4"
"11011","11393","4"
"760","1045","4"
"2240","2245","4"
"7445","9127","4"
"2100","10833","4"
"12328","12381","4"
"10774","10795","4"
"2247","2276","4"
"6043","6070","4"
"15113","15130","4"
"847","889","4"
"4685","7114","4"
"2119","2154","4"
"7872","8209","4"
"324","5734","4"
"912","977","4"
"1586","4593","4"
"276","3157","4"
"14757","14780","4"
"4496","9063","4"
"5116","11225","4"
"9947","9968","4"
"2759","6017","4"
"2221","2437","4"
"4274","9223","4"
"2036","2482","4"
"6707","6786","4"
"5443","6001","4"
"709","792","4"
"3759","3962","4"
"4967","4975","4"
"10954","12203","4"
"13667","13696","4"
"2112","5754","4"
"5946","5963","4"
"529","4719","4"
"1309","6810","4"
"10536","10644","4"
"1878","2709","4"
"8078","10104","4"
"8981","11014","4"
"2105","2106","4"
"4668","4674","4"
"11140","11151","4"
"2719","9586","4"
"11435","11469","4"
"525","528","4"
"11143","11187","4"
"407","4059","4"
"6974","6983","4"
"1343","9752","4"
"3937","4593","4"
"4270","5383","4"
"7950","8128","4"
"4034","8979","4"
"4562","10808","4"
"6111","6114","4"
"2236","3603","4"
"3025","8742","4"
"2438","2460","4"
"187","9618","4"
"5933","5992","4"
"1209","2719","4"
"6069","6827","4"
"3090","9271","4"
"4200","4294","4"
"2645","7476","4"
"564","4726","4"
"2264","2281","4"
"4845","4849","4"
"4021","7710","4"
"7243","8158","4"
"5494","6017","4"
"9053","10432","4"
"211","6372","4"
"1464","5669","4"
"11272","11275","4"
"2561","14055","4"
"6560","8729","4"
"1149","1165","4"
"3527","3937","4"
"574","4058","4"
"620","1966","4"
"1484","5443","4"
"592","1246","4"
"4056","8867","4"
"3477","8037","4"
"14728","14741","4"
"1064","8912","4"
"2867","5481","4"
"4607","5443","4"
"1678","8501","4"
"4626","5540","4"
"10067","13264","4"
"1677","6052","4"
"440","1673","4"
"2258","2518","4"
"11121","11165","4"
"9537","10177","4"
"3908","3916","4"
"10756","10791","4"
"9770","10431","4"
"1967","1973","4"
"3612","8513","4"
"5977","7259","4"
"4674","4969","4"
"5416","5458","4"
"203","4715","4"
"3615","11593","4"
"2645","3967","4"
"794","4071","4"
"3405","4037","4"
"4012","5410","4"
"126","941","4"
"8010","9751","4"
"766","778","4"
"3670","4295","4"
"4972","11871","4"
"602","3463","4"
"5961","5994","4"
"17","10530","4"
"910","945","4"
"4070","5277","4"
"5458","5463","4"
"1673","2062","4"
"5021","8163","4"
"1591","13564","4"
"622","9622","4"
"3593","3924","4"
"6019","6050","4"
"5612","5620","4"
"1825","6086","4"
"2260","2272","4"
"3640","3754","4"
"9466","10322","4"
"5015","7463","4"
"11103","11174","4"
"1566","1590","4"
"10767","10799","4"
"5747","12358","4"
"3101","3173","4"
"4069","4082","4"
"4080","5448","4"
"6447","6876","4"
"9043","12323","4"
"1475","3243","4"
"446","4675","4"
"241","4689","4"
"705","737","4"
"3576","4942","4"
"4671","4674","4"
"1343","6208","4"
"2545","3465","4"
"10989","12850","4"
"832","862","4"
"6523","9050","4"
"5491","5964","4"
"75","8101","4"
"5238","11056","4"
"432","1369","4"
"11142","11910","4"
"4810","7902","4"
"15167","15193","4"
"210","1138","4"
"5533","8882","4"
"4632","4667","4"
"959","6469","4"
"11101","11127","4"
"1025","1043","4"
"2719","4591","4"
"61","93","4"
"1591","7555","4"
"1417","8045","4"
"3576","5500","4"
"8642","9494","4"
"4316","6855","4"
"2773","6896","4"
"5056","7162","4"
"9544","10365","4"
"2435","2477","4"
"2482","9834","4"
"10445","10486","4"
"407","2867","4"
"1656","13541","4"
"9951","11803","4"
"10329","10353","4"
"4158","6036","4"
"281","286","4"
"8400","14023","4"
"6447","9777","4"
"5796","7393","4"
"8348","11527","4"
"8463","9973","4"
"8024","9954","4"
"1917","1937","4"
"4933","6776","4"
"3178","7904","4"
"1407","1492","4"
"1643","2710","4"
"2857","8998","4"
"1637","4034","4"
"4774","8262","4"
"2886","4627","4"
"7538","8566","4"
"10308","11513","4"
"1753","8036","4"
"928","2941","4"
"3413","3436","4"
"679","3182","4"
"2728","6030","4"
"4665","4675","4"
"3301","3329","4"
"241","5016","4"
"398","3590","4"
"1138","10017","4"
"2734","5771","4"
"633","8040","4"
"6047","6825","4"
"6983","7439","4"
"1620","9942","4"
"95","7602","4"
"1464","11407","4"
"3492","4914","4"
"4316","5481","4"
"3180","4398","4"
"3921","3939","4"
"4496","6858","4"
"7278","7726","4"
"5603","8084","4"
"2963","3509","4"
"774","1043","4"
"2859","4420","4"
"1822","5503","4"
"5754","10067","4"
"10346","10353","4"
"5612","8895","4"
"3889","8025","4"
"4379","4394","4"
"2068","9874","4"
"2941","2959","4"
"5471","5496","4"
"334","739","4"
"331","440","4"
"3979","4998","4"
"4820","9066","4"
"356","13571","4"
"6853","6864","4"
"2170","2184","4"
"42","2994","4"
"42","2069","4"
"8444","8475","4"
"1829","5414","4"
"783","4132","4"
"1144","1157","4"
"9083","10661","4"
"1023","1026","4"
"4329","5613","4"
"763","3444","4"
"4410","12244","4"
"975","7318","4"
"2160","3176","4"
"233","1075","4"
"3361","10719","4"
"6063","6874","4"
"45","993","4"
"885","2546","4"
"6777","7682","4"
"997","5977","4"
"945","993","4"
"2439","5610","4"
"2595","2601","4"
"3345","3615","4"
"1911","9561","4"
"2425","3512","4"
"1677","8037","4"
"7770","12276","4"
"6237","11045","4"
"4694","7850","4"
"2446","5586","4"
"6293","10067","4"
"1562","10509","4"
"2458","3675","4"
"4373","5491","4"
"1248","2867","4"
"4217","9659","4"
"1677","6372","4"
"941","3654","4"
"15179","15180","4"
"730","1013","4"
"258","5081","4"
"334","1013","4"
"2268","3517","4"
"5696","10016","4"
"9821","9891","4"
"6817","6827","4"
"1263","11833","4"
"1082","2988","4"
"613","6010","4"
"241","10023","4"
"1829","1837","4"
"5448","5477","4"
"3330","6294","4"
"5096","11817","4"
"751","759","4"
"11158","11165","4"
"3823","4594","4"
"1865","5744","4"
"141","2334","4"
"12617","12657","4"
"1209","6718","4"
"4248","4251","4"
"3173","4473","4"
"9495","10328","4"
"11537","11544","4"
"1208","1248","4"
"6857","6890","4"
"2902","13221","4"
"8596","8679","4"
"5330","10742","4"
"15167","15186","4"
"8076","10837","4"
"6447","10352","4"
"385","773","4"
"3906","3989","4"
"1296","8912","4"
"732","1097","4"
"2102","2112","4"
"11137","11140","4"
"6001","6047","4"
"456","4972","4"
"1836","1877","4"
"1598","5434","4"
"6591","7555","4"
"3871","5370","4"
"1253","4634","4"
"3117","9386","4"
"5761","6893","4"
"711","3963","4"
"821","9873","4"
"728","4318","4"
"8128","10022","4"
"4632","4657","4"
"11784","11797","4"
"901","1635","4"
"680","3093","4"
"2336","4820","4"
"10403","10437","4"
"13792","13800","4"
"923","3681","4"
"5162","9725","4"
"235","2285","4"
"2970","8040","4"
"8073","8403","4"
"1639","2128","4"
"816","2573","4"
"14728","14787","4"
"1766","1774","4"
"10780","10785","4"
"8746","11957","4"
"11006","11034","4"
"6001","8036","4"
"7342","7363","4"
"1821","1823","4"
"8956","8983","4"
"5359","9693","4"
"3477","8007","4"
"57","4901","4"
"1329","6813","4"
"2773","6848","4"
"8818","10163","4"
"5136","11600","4"
"3021","9282","4"
"2511","4042","4"
"6036","8642","4"
"4285","4551","4"
"962","2802","4"
"7502","7590","4"
"696","3174","4"
"706","729","4"
"3275","5942","4"
"13714","13731","4"
"772","2401","4"
"11141","11169","4"
"264","8830","4"
"6823","9063","4"
"4273","4276","4"
"5795","5910","4"
"4329","9634","4"
"901","4035","4"
"4502","8579","4"
"3872","7766","4"
"1666","4013","4"
"139","3609","4"
"212","299","4"
"2138","5982","4"
"4058","9838","4"
"3002","4820","4"
"5111","13571","4"
"12526","12569","4"
"1637","2012","4"
"10440","10446","4"
"5467","6004","4"
"5016","7679","4"
"394","7597","4"
"3292","5442","4"
"6519","11326","4"
"6114","7950","4"
"8541","9298","4"
"2778","3680","4"
"603","690","4"
"10067","10605","4"
"300","9642","4"
"2354","2841","4"
"360","8256","4"
"275","3180","4"
"4016","13623","4"
"5212","13561","4"
"9238","9274","4"
"5716","6003","4"
"941","2263","4"
"1208","2926","4"
"3153","9069","4"
"1371","2759","4"
"382","385","4"
"8509","8584","4"
"529","582","4"
"350","11378","4"
"7771","7799","4"
"135","1673","4"
"14786","14787","4"
"391","953","4"
"4942","4990","4"
"752","1029","4"
"236","285","4"
"12917","12937","4"
"1917","3356","4"
"407","4012","4"
"2174","8194","4"
"3321","3385","4"
"3442","3472","4"
"4497","12473","4"
"869","6975","4"
"299","443","4"
"157","1266","4"
"557","2503","4"
"2119","2189","4"
"778","1947","4"
"315","737","4"
"5015","6937","4"
"2825","4611","4"
"4524","4636","4"
"2626","2685","4"
"4021","5836","4"
"7768","7772","4"
"5978","6580","4"
"652","2111","4"
"1555","9600","4"
"3940","4523","4"
"5212","5634","4"
"721","778","4"
"3486","12113","4"
"6056","8751","4"
"441","1635","4"
"778","1002","4"
"7671","7737","4"
"6733","9101","4"
"6412","6486","4"
"7243","8158","4"
"5410","5446","4"
"4059","4373","4"
"2407","3678","4"
"1454","2935","4"
"2857","9101","4"
"8539","9294","4"
"3905","8557","4"
"5718","5793","4"
"1050","1143","4"
"2719","9513","4"
"704","791","4"
"5277","10785","4"
"5736","5792","4"
"4444","8197","4"
"5850","5873","4"
"1162","8581","4"
"710","711","4"
"5416","11954","4"
"3259","4148","4"
"4756","10955","4"
"12195","12354","4"
"6036","7836","4"
"6522","6548","4"
"4110","9653","4"
"4002","4017","4"
"5926","5992","4"
"8539","9661","4"
"2247","3657","4"
"13462","13472","4"
"2436","2452","4"
"910","962","4"
"10955","10970","4"
"10089","10328","4"
"288","8195","4"
"10702","10776","4"
"281","10396","4"
"5761","6809","4"
"1133","3597","4"
"5412","5448","4"
"6016","6096","4"
"4025","5440","4"
"226","3157","4"
"363","366","4"
"7682","10716","4"
"6870","6872","4"
"4124","4134","4"
"2390","3634","4"
"2062","6114","4"
"486","9752","4"
"7948","8656","4"
"2185","2970","4"
"3294","4177","4"
"2712","2743","4"
"9769","9942","4"
"2541","7162","4"
"2938","2952","4"
"11122","11173","4"
"14057","14097","4"
"4782","6944","4"
"3975","4473","4"
"10416","10476","4"
"2033","7026","4"
"10541","10661","4"
"11151","11163","4"
"5544","9026","4"
"9704","9755","4"
"2336","10766","4"
"335","11067","4"
"4542","4945","4"
"7059","11327","4"
"255","2563","4"
"13296","13564","4"
"1319","8072","4"
"6833","6889","4"
"519","577","4"
"12136","12150","4"
"369","1228","4"
"2949","9561","4"
"8722","8792","4"
"9035","12841","4"
"165","2457","4"
"443","3998","4"
"12159","13215","4"
"1573","7951","4"
"1946","1971","4"
"1042","3801","4"
"2258","3889","4"
"139","2446","4"
"734","752","4"
"11106","11157","4"
"910","967","4"
"1941","1960","4"
"1313","2222","4"
"6180","6342","4"
"2550","5100","4"
"2945","7560","4"
"954","11290","4"
"8078","8234","4"
"80","1860","4"
"3509","5175","4"
"467","4178","4"
"4611","4671","4"
"419","8979","4"
"7112","12323","4"
"3142","3197","4"
"4226","4230","4"
"4359","4467","4"
"1337","1484","4"
"1429","6706","4"
"4373","6898","4"
"10661","10819","4"
"2432","2440","4"
"4297","5092","4"
"6019","13215","4"
"4044","4388","4"
"14724","14738","4"
"275","1693","4"
"2488","7209","4"
"5525","5546","4"
"3560","5812","4"
"1917","1967","4"
"1696","4044","4"
"3897","9974","4"
"7832","7872","4"
"6743","13384","4"
"6068","6073","4"
"5421","5448","4"
"2458","4675","4"
"7682","11876","4"
"4990","6047","4"
"3102","5978","4"
"2143","5303","4"
"5977","6824","4"
"4643","4668","4"
"2174","3432","4"
"4353","5420","4"
"1012","1036","4"
"1289","5120","4"
"12135","12157","4"
"917","2251","4"
"2411","2426","4"
"5260","6474","4"
"6441","10356","4"
"4329","4344","4"
"6740","6777","4"
"6878","6897","4"
"3653","3689","4"
"683","7120","4"
"888","889","4"
"4430","8596","4"
"11175","11180","4"
"6069","6878","4"
"3752","4243","4"
"398","1012","4"
"4309","4387","4"
"802","827","4"
"8497","8609","4"
"13240","13244","4"
"11407","11919","4"
"5731","6860","4"
"3299","7336","4"
